CatalogEntryParentCatalogGroupRelationship
PartNumber,ParentGroupIdentifier,Sequence
R8394,placeholder_hwc,0
R8395,placeholder_hwc,0
R8396,placeholder_hwc,0
R8400,placeholder_hwc,0
R8406,placeholder_hwc,0
R8411,placeholder_hwc,0
R8412,placeholder_hwc,0
R8415,placeholder_hwc,0
R8424,hot-wheels-originals-garage,0
R8424,hwc-rlc-vehicles-garage,0
R8424,Garage,0
R8426,placeholder_hwc,0
UNKWN-1,placeholder_hwc,0
DHN93,hw-digital-circuit,0
DHR79,hw-speed-graphics,0
DHP93,hw-ride-ons,0
DHR83,bmw,0
DHP78,glow-wheels,0
DHT05,2016-hw-rescue,0
L2593B,csr_nla_hwc,0
L2593C,csr_nla_hwc,0
DHN91,2016-x-raycers,0
DHR13,hw-flames,5
DHR21,2016-then-now,0
DHR35,2016-muscle-mania,0
DHX43,2016-hw-hot-trucks,0
DHW72,glow-wheels,0
DHW64,glow-wheels,0
DHW96,hw-daredevils,0
DHR89,2016-hw-art-cars,0
BLR52,hwc-rlc-vehicles-garage,1
BLR52,other-hwc-offers-garage,9
BLR52,Garage,1
DJX44,csr_nla_hwc,0
DHT17,2016-batman,0
DHX38,hw-flames,3
DHP56,hw-digital-circuit,0
DHR51,2016-hw-hot-trucks,0
DHR45,2016-sky-show,0
DHX10,2016-hw-rescue,0
DHR57,hw-snow-stormers,0
DHP06,nightburnerz,0
DHX47,2016-hw-hot-trucks,0
DHX44,2016-hw-hot-trucks,0
DHT29,hw-green-speed,0
DHT31,hw-green-speed,0
DHW80,hw-showroom,0
DHP69,2016-super-chromes,0
DHT95,2016-x-raycers,0
BFF34,HWCFORINVENTORY_NOTFORDISPLAY,0
L2593D,sets,4
L2593F,sets,5
L2593G,sets,6
DHN95,2016-super-chromes,3
DHR28,hw-showroom,0
DHP54,hw-digital-circuit,0
DHR18,2016-then-now,5
DHP75,glow-wheels,0
DHP43,2016-x-raycers,0
HWPICKUP,HWCFORINVENTORY_NOTFORDISPLAY,0
HWPICKUP,csrhwcservice,0
DHP10,hw-showroom,0
DHR19,2016-then-now,4
DHR20,2016-then-now,3
DHT14,hw-screen-time,0
DHP71,2016-super-chromes,4
DHP77,glow-wheels,1
BLR17,trucks-vans-wagons-garage,1
BLR17,hwc-series-thirteen-garage,0
BLR17,hot-wheels-originals-garage,24
BLR17,hwc-rlc-vehicles-garage,4
BLR17,placeholder_hwc,0
BLR25,racing-garage,0
BLR25,real-vehicles-garage,1
BLR25,other-hwc-offers-garage,7
BLR25,hwc-rlc-vehicles-garage,3
DHP08,hw-showroom,0
DHP98,hw-exotics,0
DHR85,2016-hw-art-cars,0
DHR72,hw-speed-graphics,0
DHP90,mild-to-wild,0
DHX09,2016-hw-rescue,0
DHW53,hw-digital-circuit,0
BLR28,red-line-club,2
BLR21,csr_nla_hwc,0
DHN96,2016-super-chromes,0
DHR30,2016-hw-city-works,0
DHR71,2016-hw-city-works,0
DHP99,hw-exotics,0
DHT08,2016-hw-rescue,0
DHR59,hw-snow-stormers,0
BLR49,placeholder_hwc,0
BLR31,HWCFORINVENTORY_NOTFORDISPLAY,0
BLR31,csr_nla_hwc,0
DHP25,hw-ride-ons,0
DHX45,2016-hw-hot-trucks,0
DHT12,hw-screen-time,0
DHP97,hw-speed-graphics,0
DHP64,2016-super-chromes,0
G0356,hwc-accessories,4
H8770,csr_nla_hwc,0
J3698,hwc-rlc-vehicles-garage,46
J3698,real-vehicles,16
J3698,real-vehicles-garage,21
J3698,sets,10
K3814,convention-cars,11
K3814,convention-cars-garage,17
K3814,special-events,9
K3814,special-events-garage,17
K3825,convention-cars,10
K3825,convention-cars-garage,16
K3825,real-vehicles,15
K3825,real-vehicles-garage,20
K3825,special-events,10
K3825,special-events-garage,16
L2115,convention-cars-garage,15
L2115,csr_nla_hwc,0
L2115,real-vehicles-garage,19
L2115,special-events-garage,15
L2118,convention-cars,9
L2118,convention-cars-garage,14
L2118,real-vehicles,14
L2118,real-vehicles-garage,18
L2118,special-events,6
L2118,special-events-garage,14
L2121,convention-cars-garage,13
L2121,special-events-garage,13
L8370,sets,13
HWRLCARD14CR,csrhwcservice,0
HWRLCARD14R,csrhwcservice,0
CFG80,hw-city,0
CFG85,hw-all-stars,0
CFG85,hw-city,0
CFL31,hw-city,0
CFL31,street-power,0
CFM05,hw-city,0
CFM05,street-beasts,0
CFM08,hw-off-road,0
CFM08,sky-show,0
CFM02,hw-workshop,0
CFM02,then-now,0
CFH90,hw-workshop,0
CFH90,night-burnerz,0
CFK81,hw-race,0
CFK81,x-raycers,0
CFL32,hw-city,0
CFL32,hw-city-works,0
CFL71,hw-art-cars,0
CFL71,hw-city,0
CFM00,heat-fleet,0
CFM00,hw-workshop,0
CFK68,hw-hot-trucks,0
CFK68,hw-off-road,0
CFK31,hw-off-road,0
CFK31,road-rally,0
CFL94,hw-race,0
CFL94,hw-race-team,0
L8683,csr_nla_hwc,0
L8684,csr_nla_hwc,0
L8691,placeholder_hwc,0
L8691,csr_nla_hwc,0
L8691,hot-wheels-originals-garage,23
L8691,hwc-rlc-vehicles-garage,45
L8691,hwc-series-seven-garage,0
L8692,csr_nla_hwc,0
L8693,Garage,12
L8693,hot-wheels-originals,14
L8693,hot-wheels-originals-garage,22
L8693,hwc-rlc-vehicles-garage,44
L8693,other-hwc-offers,15
L8695,convention-cars,7
L8695,convention-cars-garage,12
L8695,special-events,8
L8695,special-events-garage,12
L8695,trucks-vans-wagons,7
L8695,trucks-vans-wagons-garage,17
L8696,convention-cars-garage,11
L8696,csr_nla_hwc,0
L8696,hot-wheels-originals-garage,21
L8696,special-events-garage,11
L8696,trucks-vans-wagons-garage,16
L8698,convention-cars-garage,10
L8698,special-events-garage,10
L8699,convention-cars-garage,9
L8699,csr_nla_hwc,0
L8699,real-vehicles-garage,17
L8699,special-events-garage,9
L8701,csr_nla_hwc,0
L8721,convention-cars,5
L8721,convention-cars-garage,8
L8721,hot-wheels-originals,13
L8721,hot-wheels-originals-garage,20
L8721,sets,11
L8721,special-events,4
L8721,special-events-garage,8
L8731,convention-cars,4
L8731,convention-cars-garage,7
L8731,special-events,3
L8731,special-events-garage,7
L8733,convention-cars-garage,6
L8733,csr_nla_hwc,0
L8733,special-events-garage,6
L8733,trucks-vans-wagons-garage,15
L8740,convention-cars-garage,5
L8740,special-events-garage,5
L8740,csr_nla_hwc,0
L8807,sets,14
M2260,csr_nla_hwc,0
M3697,csr_nla_hwc,0
CFH06,hw-race,0
CFH06,track-aces,0
CFK22,batman,0
CFK22,hw-city,0
CFM19,hw-city,0
CFM19,street-beasts,0
CFK52,hot-wheels-test-facility,0
CFK52,hw-off-road,0
CFK54,hw-off-road,0
CFK54,jungle-rally,0
CFJ48,hw-workshop,0
CFJ48,then-now,0
CFL38,hw-drift-race,0
CFL38,hw-workshop,0
M3710,real-vehicles-garage,0
M5369,hot-wheels-originals-garage,19
M5369,hwc-rlc-vehicles-garage,43
P2138,hwc-rlc-vehicles,18
P2138,hwc-rlc-vehicles-garage,42
P2138,hwc-series-eight,8
P2138,hwc-series-eight-garage,10
P2138,trucks-vans-wagons,4
P2138,trucks-vans-wagons-garage,14
P2139,hwc-rlc-vehicles,17
P2139,hwc-rlc-vehicles-garage,41
P2139,hwc-series-eight,7
P2139,hwc-series-eight-garage,9
P2139,real-vehicles,13
P2139,real-vehicles-garage,16
P2140,hot-wheels-originals-garage,18
P2140,hwc-rlc-vehicles-garage,40
P2140,hwc-series-eight-garage,8
P2140,hot-wheels-originals,0
P2140,hwc-rlc-vehicles,2
P2140,hwc-series-eight,0
P2141,Garage,11
P2141,hwc-rlc-vehicles,16
P2141,hwc-rlc-vehicles-garage,39
P2141,hwc-series-eight,6
P2141,hwc-series-eight-garage,7
P2142,hot-wheels-originals,11
P2142,hot-wheels-originals-garage,17
P2142,hwc-rlc-vehicles,15
P2142,hwc-rlc-vehicles-garage,38
P2142,hwc-series-eight,5
P2142,hwc-series-eight-garage,6
P2145,hot-wheels-originals,10
P2145,hot-wheels-originals-garage,16
P2145,hwc-rlc-vehicles-garage,37
P2145,hwc-series-eight,4
P2145,hwc-series-eight-garage,5
P2145,trucks-vans-wagons,5
P2145,trucks-vans-wagons-garage,13
P2146,csr_nla_hwc,0
P2146,hwc-rlc-vehicles-garage,36
P2146,hwc-series-eight-garage,4
P2146,real-vehicles-garage,15
P2146,trucks-vans-wagons-garage,12
P2200,convention-cars,3
P2200,convention-cars-garage,4
P2200,special-events,2
P2200,special-events-garage,4
P2202,convention-cars-garage,3
P2202,hwc-rlc-vehicles-garage,35
P2202,special-events-garage,3
P2202,csr_nla_hwc,0
P3113,hwc-rlc-vehicles-garage,34
P3113,real-vehicles-garage,14
P9092,hwc-rlc-vehicles,13
P9092,hwc-rlc-vehicles-garage,33
P9092,hwc-series-eight,3
P9092,hwc-series-eight-garage,3
P9099,hwc-rlc-vehicles-garage,32
P9099,hwc-series-eight-garage,2
P9101,hot-wheels-originals-garage,15
P9101,hwc-rlc-vehicles,11
P9101,hwc-rlc-vehicles-garage,31
P9101,hwc-series-eight,1
P9101,hwc-series-eight-garage,1
P9101,hot-wheels-originals,9
R2045,indy-cars,4
R2045,racing,5
R2045,racing-garage,0
R2045,real-vehicles,11
R2045,real-vehicles-garage,13
R2046,indy-cars,1
R2046,racing,3
R2046,racing-garage,0
R2046,real-vehicles,10
R2046,real-vehicles-garage,12
HWREQUEST,csrhwcservice,0
R2052,indy-cars,2
R2052,racing,4
R2052,racing-garage,0
R2052,real-vehicles,9
R2052,real-vehicles-garage,11
R2053,indy-cars,3
R2053,racing,2
R2053,racing-garage,0
R2053,real-vehicles,8
R2053,real-vehicles-garage,10
R2668,convention-cars,2
R2668,other-hwc-offers,14
R2668,pop-culture,1
R2668,pop-culture-garage,10
R2668,special-events,11
R2668,special-events-garage,2
R5518,convention-cars,1
R5518,convention-cars-garage,1
R5518,hot-wheels-originals,8
R5518,hot-wheels-originals-garage,14
R5518,special-events,1
R5518,special-events-garage,1
R5518,trucks-vans-wagons,6
R5518,trucks-vans-wagons-garage,11
R5520,csr_nla_hwc,0
R8389,hwc-rlc-vehicles-garage,30
R8389,hwc-series-nine-garage,1
R8389,real-vehicles-garage,9
R8389,csr_nla_hwc,0
R8392,hot-wheels-originals-garage,13
R8392,hwc-rlc-vehicles-garage,29
DHR64,hw-daredevils,0
DHT33,dino-riders,0
DHT94,2016-x-raycers,0
L2593H,sets,6.5
DJX41,other-hwc-offers,6
DHP27,hw-speed-graphics,0
DHP18,2016-hw-hot-trucks,0
DHR16,2016-then-now,0
DHP83,mild-to-wild,0
DHP67,2016-super-chromes,2
DHP49,2016-x-raycers,0
DHN97,glow-wheels,0
DHT11,hw-showroom,0
DHX58,hw-speed-graphics,0
DHX56,hw-speed-graphics,0
DHP86,mild-to-wild,0
DHR61,hw-snow-stormers,0
DHP50,2016-x-raycers,0
BLR47,placeholder_hwc,0
BLR47,pop-culture-garage,2
BLR47,csr_nla_hwc,0
BLR24,other-hwc-offers,10
DHP17,2016-hw-hot-trucks,2
DHR77,hw-speed-graphics,0
DHR09,hw-flames,2
DHR49,2016-hw-hot-trucks,3
DHP47,2016-x-raycers,2
DHT32,dino-riders,0
DHP19,2016-hw-hot-trucks,0
DHP88,mild-to-wild,0
DHT03,2016-hw-rescue,0
DHP95,hw-exotics,0
DHX57,hw-speed-graphics,0
DHR86,2016-hw-art-cars,0
DHW87,2016-hw-hot-trucks,0
DJX42,real-vehicles,1
DJX42,trucks-vans-wagons,0
DJX42,real-vehicles-garage,0
DJX42,trucks-vans-wagons-garage,0
DJX42,other-hwc-offers,7
HWNCPICKUP,HWCFORINVENTORY_NOTFORDISPLAY,0
HWNCPICKUP,csrhwcservice,0
Y0435-9993-TEST,HWCFORINVENTORY_NOTFORDISPLAY,0
Y0436-9993-TEST,HWCFORINVENTORY_NOTFORDISPLAY,0
Y0437-9993-TEST,HWCFORINVENTORY_NOTFORDISPLAY,0
Y0438-9993-TEST,HWCFORINVENTORY_NOTFORDISPLAY,0
HWRLCMEMB14-TEST,HWCFORINVENTORY_NOTFORDISPLAY,0
HWRLCPOSTER14-TEST,HWCFORINVENTORY_NOTFORDISPLAY,0
HWRLCPATCH14-TEST,HWCFORINVENTORY_NOTFORDISPLAY,0
HWRLCLUB14-OC,HWCFORINVENTORY_NOTFORDISPLAY,0
DHP20,hw-daredevils,0
DHX35,hw-showroom,0
DHX74,2016-then-now,0
DHR04,nightburnerz,0
DHX16,hw-digital-circuit,0
DHW88,2016-hw-hot-trucks,0
DHW51,2016-x-raycers,0
DHT92,2016-x-raycers,0
DTW35,hwc-accessories,1
DTW36,hwc-accessories,2
CFH13,2015-mainline,1
CFH13,hw-workshop,0
CFH13,night-burnerz,0
CFM04,2015-mainline,2
CFM04,hw-workshop,0
CFM04,then-now,0
CFL86,2015-mainline,3
CFL86,hw-city,0
CFL86,hw-surf-patrol,0
CFL19,2015-mainline,4
CFL19,hw-off-road,0
CFL19,sky-show,0
CFK67,2015-mainline,5
CFK67,hw-hot-trucks,0
CFK67,hw-off-road,0
CFL93,2015-mainline,6
CFL93,hw-race,0
CFL93,track-aces,0
CFM09,2015-mainline,7
CFM09,hw-off-road,0
CFM09,jungle-rally,0
CFL83,2015-mainline,8
CFL83,hw-city,0
CFL83,street-beasts,0
DHP01,hw-exotics,0
DHX75,2016-then-now,0
DHR14,hw-flames,4
DHX39,2016-muscle-mania,0
DHP66,2016-super-chromes,0
DHW97,hw-daredevils,0
DHW81,hw-showroom,0
DHX12,dino-riders,0
DHW71,glow-wheels,0
DHR08,hw-flames,9
DHR00,hw-exotics,0
DHR48,2016-hw-hot-trucks,0
DHT28,hw-green-speed,0
74BUN01,HWCFORINVENTORY_NOTFORDISPLAY,0
74BUN02,other-hwc-offers,1
DHX27,hw-flames,0
DHX28,hw-flames,0
DHX17,hw-digital-circuit,0
DHX61,bmw,0
DHT24,hw-games,0
DHT36,dino-riders,0
DLB45D,sets,0
DLB45F,other-hwc-offers,3
DLB45F,sets,0
DLB45F,pop-culture,0
DMC55C,sets,0
DMC55D,sets,0
HWRLCARD16CR,csrhwcservice,0
HWRLCARD16R,csrhwcservice,0
HWRLCARD16R,csrsearchableproducts-hwc,0
DHP29,bmw,0
DHT15,2016-batman,0
DHR84,2016-hw-art-cars,0
DHW66,glow-wheels,0
DHX11,hw-green-speed,0
DHT34,dino-riders,0
DMH92,other-hwc-offers,2
DHN87,2016-hw-race-team,0
DHP96,hw-exotics,0
DHR82,bmw,0
DHX48,2016-hw-hot-trucks,0
DHR03,hw-digital-circuit,0
DHW79,hw-showroom,0
DHR67,2016-hw-city-works,0
DHP26,hw-showroom,0
DHR90,2016-hw-art-cars,0
DHX79,hw-green-speed,0
DHR41,hw-moto,0
DHP87,mild-to-wild,0
DHR63,hw-daredevils,0
DHR95,2016-street-beasts,0
DHX18,hw-digital-circuit,0
DHW75,hw-ride-ons,0
DHP14,2016-muscle-mania,.2
DHR91,2016-hw-art-cars,0
DHP85,mild-to-wild,0
DHX26,nightburnerz,0
DHP52,tool-in-one,0
DHW92,hw-snow-stormers,0
DHW57,2016-super-chromes,0
DHR99,2016-street-beasts,0
DHW85,2016-sky-show,0
DHP16,hw-moto,0
DHR88,2016-hw-art-cars,0
DHX41,2016-muscle-mania,0
DHW54,2016-muscle-mania,0
DHX73,2016-hw-rescue,0
DHP91,hw-ride-ons,0
DHP70,2016-super-chromes,0
DTX82,2017-hw-flames,0
DTY90,2017-muscle-mania,0
DTX55,factory-fresh,0
DTX96,2017-hw-art-cars,0
DTX32,2017-hw-screen-time,0
DTX68,fright-cars,0
DTY55,2017-street-beasts,0
DTX03,2017-mainline,1
DTX03,2017-hw-screen-time,0
DVB43,2017-mainline,2
DVB43,factory-fresh,0
DTX69,2017-mainline,3
DTX69,fright-cars,0
DVC02,2017-mainline,4
DVC02,2017-hw-moto,0
DVB62,2017-mainline,5
DVB62,2017-hw-speed-graphics,0
DVB20,2017-mainline,6
DVB20,2017-hw-glow-wheels,0
DVC04,2017-mainline,7
DVC04,2017-hw-snow-stormers,0
DHP33,hw-screen-time,0
DTX11,2017-hw-ride-ons,0
DTX79,2017-hw-flames,0
DTY84,2017-nightburnerz,0
DHP23,2016-hw-city-works,0
DHX54,mild-to-wild,0
DHR40,hw-moto,0
DHP48,2016-x-raycers,0
DHT04,2016-hw-rescue,3
CFH00,hw-race,0
CFH00,world-racers,0
CFL97,hw-race,0
CFL97,track-aces,0
CFK70,hw-hot-trucks,0
CFK70,hw-off-road,0
CFK38,hw-workshop,0
CFK38,thrill-racers,0
CFL28,hw-garage,0
CFL28,hw-workshop,0
CFL81,hw-city,0
CFL81,hw-city-works,0
BLR23,csr_nla_hwc,0
DJX29,other-hwc-offers-garage,4
DJX29,csr_nla_hwc,0
DJX31,csr_nla_hwc,0
DJX31,other-hwc-offers-garage,6
BLR11,other-hwc-offers-garage,2
BLR11,Garage,3
BLR11,hwc-rlc-vehicles-garage,5
DHP22,hw-daredevils,0
DHP53,hw-digital-circuit,0
DHR17,2016-then-now,7
DHR32,2016-muscle-mania,0
DHP65,2016-super-chromes,6
DHP79,glow-wheels,2
BLR30,hwc-rlc-vehicles-garage,2
BLR30,other-hwc-offers-garage,8
X0575,pop-culture-garage,7
DHP13,2016-muscle-mania,0
DHR12,hw-flames,8
DHR36,2016-muscle-mania,0
DHR24,2016-then-now,2
DHP68,2016-super-chromes,5
DHT02,2016-hw-rescue,2
DHP72,glow-wheels,3
DHP34,2016-batman,0
DHR06,hw-flames,10
DHR74,hw-speed-graphics,0
DHR52,2016-hw-hot-trucks,0
DHT10,2016-hw-rescue,4
DHP46,2016-x-raycers,0
DJX40,csr_nla_hwc,0
DHP21,hw-daredevils,0
DHR15,2016-then-now,0
DHX31,2016-then-now,0
DHP55,hw-digital-circuit,0
DHX36,2016-muscle-mania,0
DHW58,2016-super-chromes,0
DHR43,2016-sky-show,0
DHP11,hw-showroom,0
DHR11,hw-flames,7
DHR10,hw-flames,13
DHR31,hw-showroom,0
DHP51,2016-x-raycers,0
DHP45,2016-x-raycers,0
DMH89,csrsearchableproducts-hwc,0
DMH89,csr_nla_hwc,0
DMH89,HWCFORINVENTORY_NOTFORDISPLAY,0
DMH90,csrsearchableproducts-hwc,0
DMH90,csr_nla_hwc,0
DMH90,HWCFORINVENTORY_NOTFORDISPLAY,0
DTH28,csrsearchableproducts-hwc,0
DTH28,csr_nla_hwc,0
DTH28,HWCFORINVENTORY_NOTFORDISPLAY,0
HWRLCARD16C,csrsearchableproducts-hwc,0
HWRLCARD16C,csr_nla_hwc,0
HWRLCARD16C,HWCFORINVENTORY_NOTFORDISPLAY,0
HWRLCCLUB16CH,csr_nla_hwc,0
HWRLCCLUB16CH,csrsearchableproducts-hwc,0
HWRLCCLUB16CH,HWCFORINVENTORY_NOTFORDISPLAY,0
HWRLCMEMB16,csrsearchableproducts-hwc,0
HWRLCMEMB16,csr_nla_hwc,0
HWRLCMEMB16,HWCFORINVENTORY_NOTFORDISPLAY,0
HWRLCPATCH16,csrsearchableproducts-hwc,0
HWRLCPATCH16,csr_nla_hwc,0
HWRLCPATCH16,HWCFORINVENTORY_NOTFORDISPLAY,0
HWRLCPOSTER16,csrsearchableproducts-hwc,0
HWRLCPOSTER16,csr_nla_hwc,0
HWRLCPOSTER16,HWCFORINVENTORY_NOTFORDISPLAY,0
HWCRLCCAR16,csrsearchableproducts-hwc,0
HWCRLCCAR16,HWCFORINVENTORY_NOTFORDISPLAY,0
HWRLCARD16,csrsearchableproducts-hwc,0
HWRLCARD16,HWCFORINVENTORY_NOTFORDISPLAY,0
HWRLCCLUB16CL,HWCFORINVENTORY_NOTFORDISPLAY,0
HWRLCCLUB16CL,csrsearchableproducts-hwc,0
DHP36,hw-green-speed,0
DHR62,hw-daredevils,0
DHR81,bmw,0
DHR76,hw-speed-graphics,0
DHR44,2016-sky-show,0
DHR60,hw-snow-stormers,0
DHW69,glow-wheels,0
CFJ07,hw-workshop,0
CFJ07,muscle-mania,0
CFM11,hw-workshop,0
CFM11,then-now,0
CFL35,hw-race,0
CFL35,world-racers,0
CFM10,hw-race,0
CFM10,x-raycers,0
CFL85,hw-all-stars,0
CFL85,hw-city,0
CFL52,hot-wheels-test-facility,0
CFL52,hw-off-road,0
CFL24,hw-off-road,0
CFL24,ice-mountain,0
DHP12,2016-muscle-mania,0
DHR56,hw-daredevils,0
DHR33,2016-muscle-mania,0
DHR27,hw-speed-graphics,0
DHR55,hw-daredevils,0
DHW95,hw-snow-stormers,0
DHW50,2016-x-raycers,0
DTX14,legends-of-speed,0
BLR27,HWCFORINVENTORY_NOTFORDISPLAY,0
BLR27,real-vehicles-garage,0
DHP05,nightburnerz,0
DHX29,hw-flames,12
DHX02,2016-hw-art-cars,0
DHX62,bmw,0
DHX22,hw-exotics,0
DHT07,2016-hw-rescue,0
DHW52,2016-x-raycers,0
DHT19,hw-games,0
DHP31,2016-street-beasts,0
DHX65,2016-hw-art-cars,0
DHX55,hw-green-speed,0
DHP62,tool-in-one,0
DHR01,hw-games,0
DHW91,hw-daredevils,0
DHP07,nightburnerz,0
DPR89,hw-ride-ons,0
DVB81,2017-hw-art-cars,0
DVC10,2017-hw-ride-ons,0
DVB32,legends-of-speed,0
DVB88,2017-hw-rescue,0
DMK39,HWCFORINVENTORY_NOTFORDISPLAY,0
DHP04,nightburnerz,0
DHX34,mild-to-wild,0
DHW78,hw-showroom,0
DHX08,2016-hw-rescue,0
DHT13,hw-screen-time,0
DHX14,dino-riders,0
DHP76,glow-wheels,0
DHW49,2016-x-raycers,0
DHX68,hw-flames,1
DTX83,2017-hw-flames,0
DTX48,2017-tooned,0
DTX92,2017-hw-art-cars,0
DTX72,2017-hw-hot-trucks,0
DTY02,2017-hw-rescue,0
DTY29,2017-hw-snow-stormers,0
DVC99,legends-of-speed,0
DTX38,2017-hw-screen-time,0
DTW95,2017-hw-screen-time,0
DTW81,factory-fresh,0
DTX77,2017-hw-hot-trucks,0
DTX85,2017-hw-flames,0
DTX94,2017-hw-art-cars,0
DTX54,factory-fresh,0
DTX98,2017-hw-rescue,0
DTX07,experimotors,0
DTX33,2017-hw-screen-time,0
DTX20,experimotors,0
DTX58,factory-fresh,0
DTX88,2017-hw-flames,0
DTX36,2017-hw-screen-time,0
DTY25,2017-hw-moto,0
DVD02,fright-cars,0
DTX99,2017-hw-rescue,0
DTW89,factory-fresh,0
DVD01,2017-tooned,0
DTX50,2017-tooned,0
DTY70,2017-hw-city-works,0
DTX65,2017-hw-speed-graphics,0
DTY24,2017-hw-moto,0
DTX70,fright-cars,0
DTY03,2017-hw-rescue,0
DVD00,experimotors,0
DVB36,2017-tooned,0
DVB79,2017-hw-art-cars,0
DTY63,2017-hw-daredevils,0
DTY23,2017-hw-moto,0
DTX31,legends-of-speed,0
DHR25,2016-then-now,0
DHR46,2016-sky-show,0
DHP94,2016-hw-city-works,0
DHR23,hw-exotics,0
DHP09,hw-showroom,0
DHR07,hw-flames,14
DHR75,hw-speed-graphics,0
DHR47,2016-hw-hot-trucks,1
DHT09,2016-hw-rescue,1
DHP44,2016-x-raycers,1
DHP57,hw-digital-circuit,0
CFH26,hw-city,0
CFH70,hw-city,0
CFH70,hw-rescue,0
CFH88,hw-workshop,0
CFH88,night-burnerz,0
CFL57,hw-workshop,0
CFL57,then-now,0
CFL33,hw-off-road,0
CFL33,jungle-rally,0
CFM12,hw-race,0
CFM12,world-racers,0
CFL13,hw-race,0
CFL13,night-storm,0
DLB45,pop-culture,0
DHN92,hw-city,0
DHN92,hw-space-team,0
CFL36,hw-garage,0
CFL36,hw-workshop,0
CFM01,hw-workshop,0
CFM01,then-now,0
CFL44,hw-city,0
CFL44,hw-rescue,0
CFK79,hw-race,0
CFK79,hw-race-team,0
CFK71,hw-off-road,0
CFK71,jungle-rally,0
CFL98,hw-race,0
CFL98,night-storm,0
CFK55,hw-off-road,0
CFK55,ice-mountain,0
CFG76,hw-workshop,0
CFG76,night-burnerz,0
CFL99,heat-fleet,0
CFL99,hw-workshop,0
CFL42,hw-city,0
CFL42,street-power,0
CFL82,hw-art-cars,0
CFL82,hw-city,0
CFL75,hw-race,0
CFL75,x-raycers,0
CFL92,hw-off-road,0
CFL92,stunt-circuit,0
DRD38,HWCFORINVENTORY_NOTFORDISPLAY,0
DRD38,csr_nla_hwc,0
DRD39,HWCFORINVENTORY_NOTFORDISPLAY,0
DRD39,csr_nla_hwc,0
DRD40,HWCFORINVENTORY_NOTFORDISPLAY,0
DRD40,csr_nla_hwc,0
DRD41,HWCFORINVENTORY_NOTFORDISPLAY,0
DRD41,csr_nla_hwc,0
DHP15,2016-muscle-mania,0
DHP92,hw-ride-ons,0
DHP60,hw-digital-circuit,0
DHP74,glow-wheels,0
DHT76,2016-hw-city-works,0
DHR66,2016-hw-city-works,0
DJX33,csr_nla_hwc,0
BLR10,csr_nla_hwc,0
Y0450,csr_nla_hwc,0
Y0449,csr_nla_hwc,0
DHR37,2016-muscle-mania,0
DHR26,hw-showroom,0
DHR22,2016-then-now,1
DHP80,glow-wheels,.5
DHR65,hw-daredevils,0
DHT30,hw-green-speed,0
CFL30,hw-garage,0
CFL30,hw-workshop,0
CFJ10,hw-workshop,0
CFJ10,muscle-mania,0
CFJ14,hw-drift-race,0
CFJ14,hw-workshop,0
CFL88,battle-kings,0
CFL88,hw-off-road,0
CFK91,hw-off-road,0
CFK91,stunt-circuit,0
CFL21,hw-city,0
CFL21,hw-performance,0
CFL00,hw-race,0
CFL00,super-chromes,0
V0492,hot-wheels-originals-garage,7
